2
9
4
2
2
7
5
2
2
6
2
6
2
7
7
2
2
5
2
2
2
2
2
8
2
2
2
2
2
2
7
2
7
2
2
2
9
2
8
2
2
2
2
2
7
2
2
7
2
2
4
9
2
2
2
2
9
2
2
2
2
8
2
2
2
